"","StartDate","EndDate","Duration_inSeconds_","RecordedDate","consent","affiliation","affiliation_4_TEXT","vote","PrefCand_election_day","preferred_candidate_3_TEXT","PrefStrength_election_day","PrefCand_present","preferred_now_3_TEXT","PrefStrength_present","WinCount","WinCount_confidence","WinElectoral","WinElectoral_confidence","WinFraudless","WinFraudless_confidence","PopVoteShareBiden","PopVoteShareBidenNoFraud","NextPresident","NextPresidentConf","attention_check_4","fraud_prob_order_B_T_1","fraud_prob_order_B_T_2","fraud_prob_order_T_B_1","fraud_prob_order_T_B_2","FraudPercent","fraud_benefit_T_B_1","fraud_benefit_B_T_1","FraudActivities","FraudActivities_free_text","ImpactElectoralManipulationPreElection","ImpactVoteFraud","ImpactBallotFraud","ImpactMailFraud","ImpactElectronicSystems","ImpactMisrecording","ImpactMisreporting","ImpactSocialMediaFalseNews","ImpactRightMediaFalseNews","ImpactLeftMediaFalseNews","ImpactNewsAggregFalseNews","fraud_type_ben_T_B_5","fraud_type_ben_T_B_6","fraud_type_ben_T_B_7","fraud_type_ben_T_B_8","fraud_type_ben_T_B_9","fraud_type_ben_T_B_10","fraud_type_ben_T_B_11","fraud_type_ben_T_B_13","fraud_type_ben_T_B_2","fraud_type_ben_T_B_3","fraud_type_ben_T_B_4","fraud_type_ben_B_T_5","fraud_type_ben_B_T_6","fraud_type_ben_B_T_7","fraud_type_ben_B_T_8","fraud_type_ben_B_T_9","fraud_type_ben_B_T_10","fraud_type_ben_B_T_11","fraud_type_ben_B_T_13","fraud_type_ben_B_T_2","fraud_type_ben_B_T_3","fraud_type_ben_B_T_4","citizenship","gender","age","state","order","entry_num","exclude","exclude_reason","participant_num","FraudProbCatBiden","FraudProbCatTrump","Fraudbenefitrump","BenefitRightMediaFalseNews","BenefitLeftMediaFalseNews","BenefitNewsAggregFalseNews","BenefitElectoralManipulationPreElection","BenefitVoteFraud","BenefitBallotFraud","BenefitMailFraud","BenefitElectronicSystems","BenefitMisrecording","BenefitMisreporting","BenefitSocialMediaFalseNews","PopVoteShareBidenChange","original_other"
"205","20210119T221242","20210119T221644",241,2021-01-19 22:16:44,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,80,85,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,"50",NA,"Tampering with electronic voting systems,Mis-reporting of final vote counts by state electoral officials,False news stories by ""right-wing"" media,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,0,0,0,0,0,0,0,85,87,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","52","52","52","52","52","51","76","100","15","23","Yes","Male",39,"Pennsylvania",214,1,FALSE,NA,148,"Extremely unlikely","Extremely unlikely",50,100,15,23,50,52,52,52,52,52,51,76,5,FALSE
"206","20210119T221217","20210119T221656",278,2021-01-19 22:16:56,"Yes","Rep",NA,"Yes","Rep",NA,91,"Rep",NA,84,"Joe Biden",50,"Joe Biden",57,"Rep",84,61,60,"Joe Biden",75,100,NA,NA,"Likely","Likely",34,"100",NA,"Mail-in ballot fraud
,Tampering with electronic voting systems,Social media campaigns spreading false information,False news stories by ""left-wing"" media",NA,31,25,28,53,55,16,22,100,100,22,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1","0","0","0","4","0","0","0","49","0","Yes","Female",34,"Utah",215,1,FALSE,NA,905,"Likely","Likely",0,0,49,0,13,1,0,0,0,4,0,0,-1,FALSE
"207","20210119T221228","20210119T221723",294,2021-01-19 22:17:23,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,52,52,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,NA,50,"Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,75,0,0,0,0,0,0,100,100,0,0,100,0,0,0,0,0,0,0,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",39,"Texas",216,1,FALSE,NA,1367,"Extremely unlikely","Extremely unlikely",50,100,0,100,0,100,100,100,100,100,100,100,0,FALSE
"208","20210119T221310","20210119T221729",259,2021-01-19 22:17:30,"Yes","Ind",NA,"No","Rep",NA,91,"Rep",NA,82,"Joe Biden",100,"Joe Biden",100,"Don't know",63,48,52,"Joe Biden",100,100,"Likely","Unlikely",NA,NA,10,NA,18,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-reporting of final vote counts by state electoral officials",NA,58,40,82,93,66,62,56,36,18,59,37,92,89,87,99,77,79,77,66,32,91,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",54,"Texas",217,1,FALSE,NA,1255,"Likely","Unlikely",18,68,9,40,8,11,13,1,23,21,23,34,4,FALSE
"209","20210119T221437","20210119T221805",208,2021-01-19 22:18:06,"Yes","Rep",NA,"Yes","Rep",NA,53,"Dem",NA,100,"Don't know",59,"Joe Biden",83,"Don't know",34,63,81,"Joe Biden",100,100,"Extremely likely","Unlikely",NA,NA,23,NA,27,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
",NA,44,82,75,59,14,19,14,10,29,32,24,66,65,65,40,60,67,68,35,33,18,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",39,"Massachusetts",218,1,FALSE,NA,247,"Extremely likely","Unlikely",27,67,82,39,34,35,35,60,40,33,32,65,18,FALSE
"210","20210119T221413","20210119T221827",253,2021-01-19 22:18:27,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,60,70,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",5,"50",NA,"Social media campaigns spreading false information",NA,0,0,0,0,0,8,6,75,25,26,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","50","52","50","50","49","50","50","50","49","50","Yes","Female",45,"Connecticut",219,1,FALSE,NA,1727,"Extremely unlikely","Extremely unlikely",50,50,49,50,50,50,52,50,50,49,50,50,10,FALSE
"211","20210119T221411","20210119T221905",294,2021-01-19 22:19:06,"Yes","Ind",NA,"Yes","Rep",NA,19,"Other","jo jorgenson",100,"Joe Biden",100,"Joe Biden",100,"Dem",100,56,56,"Joe Biden",100,100,"Unlikely","Extremely unlikely",NA,NA,3,NA,19,"Ballot manipulation or ballot-box stuffing
",NA,0,0,3,4,0,0,0,0,0,0,0,51,51,51,51,51,51,51,51,0,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",44,"Arizona",220,1,FALSE,NA,265,"Unlikely","Extremely unlikely",19,100,0,0,49,49,49,49,49,49,49,49,0,FALSE
"212","20210119T221440","20210119T221951",311,2021-01-19 22:19:51,"Yes","Dem",NA,"Yes","Dem",NA,96,"Dem",NA,98,"Joe Biden",99,"Joe Biden",100,"Dem",100,54,54,"Joe Biden",98,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,"50",NA,"False news stories by ""right-wing"" media",NA,6,0,0,0,0,0,0,0,2,1,0,51,50,51,50,50,50,50,50,49,49,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",65,"Washington",221,1,FALSE,NA,488,"Extremely unlikely","Extremely unlikely",50,51,51,51,49,50,49,50,50,50,50,50,0,FALSE
"213","20210119T220159","20210119T222044",1124,2021-01-19 22:20:44,"Yes","Ind",NA,"Yes","Other",NA,58,"Dem",NA,44,"Joe Biden",76,"Joe Biden",86,"Don't know",82,60,58,"Joe Biden",100,100,NA,NA,"Unlikely","Likely",28,NA,25,"Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials",NA,59,9,37,73,33,41,41,88,82,82,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","36","20","8","39","15","15","24","86","0","18","Yes","Male",39,"Texas",222,1,FALSE,NA,896,"Likely","Unlikely",25,86,0,18,17,36,20,8,39,15,15,24,-2,TRUE
"214","20210119T221820","20210119T222057",156,2021-01-19 22:20:57,"Yes","Dem",NA,"Yes","Dem",NA,90,"Dem",NA,95,"Joe Biden",72,"Joe Biden",91,"Dem",84,69,81,"Joe Biden",95,100,NA,NA,"Likely","Unlikely",29,NA,62,"Electorate manipulation prior to election day,Mail-in ballot fraud
,Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,72,26,16,37,13,26,58,93,80,23,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","70","49","38","61","61","77","77","58","26","70","Yes","Female",38,"Pennsylvania",223,1,FALSE,NA,989,"Unlikely","Likely",62,58,26,70,67,70,49,38,61,61,77,77,12,FALSE
"215","20210119T221701","20210119T222203",302,2021-01-19 22:22:03,"Yes","Rep",NA,"Yes","Dem",NA,99,"Dem",NA,100,"Joe Biden",88,"Joe Biden",100,"Dem",99,48,47,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,3,NA,53,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,0,0,0,0,0,1,2,64,77,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","0","0","0","1","2","75","83","14","0","Yes","Female",58,"Kansas",224,1,FALSE,NA,1238,"Extremely unlikely","Extremely unlikely",53,83,14,0,2,1,0,0,0,1,2,75,-1,FALSE
"216","20210119T221701","20210119T222231",329,2021-01-19 22:22:31,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",90,"Dem",100,49,49,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,"50",NA,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",48,"Alabama",225,1,FALSE,NA,131,"Extremely unlikely","Extremely unlikely",50,50,50,50,50,50,50,50,50,50,50,50,0,FALSE
"217","20210119T221837","20210119T222259",261,2021-01-19 22:22:59,"Yes","Dem",NA,"Yes","Dem",NA,96,"Dem",NA,99,"Joe Biden",97,"Joe Biden",99,"Dem",99,67,71,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,1,NA,74,"Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,10,2,0,1,1,8,9,24,36,2,9,51,34,51,31,51,41,51,21,15,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",46,"Arizona",226,1,FALSE,NA,484,"Extremely unlikely","Extremely unlikely",74,85,49,49,49,66,49,69,49,59,49,79,4,FALSE
"218","20210119T221631","20210119T222313",402,2021-01-19 22:23:14,"Yes","Dem",NA,"Yes","Dem",NA,90,"Dem",NA,85,"Joe Biden",100,"Joe Biden",100,"Dem",100,70,80,"Joe Biden",100,100,NA,NA,"Likely","Unlikely",5,"30",NA,"Ballot manipulation or ballot-box stuffing
,Mis-recording of votes by state vote-counters and state electoral officials
,Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,28,9,48,20,19,48,37,79,81,50,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","38","85","27","82","66","30","82","100","17","50","Yes","Female",24,"Washington",227,1,FALSE,NA,292,"Unlikely","Likely",70,100,17,50,59,38,85,27,82,66,30,82,10,FALSE
"219","20210119T221758","20210119T222333",335,2021-01-19 22:23:34,"Yes","Rep",NA,"Yes","Rep",NA,75,"Rep",NA,62,"Joe Biden",69,"Joe Biden",70,"Don't know",24,62,34,"Joe Biden",99,100,NA,NA,"Likely","Unlikely",25,"84",NA,"Electorate manipulation prior to election day,Mail-in ballot fraud
,Mis-recording of votes by state vote-counters and state electoral officials
",NA,66,21,45,77,6,69,63,11,47,46,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","8","7","4","2","4","1","31","22","22","5","Yes","Female",64,"Georgia",228,1,FALSE,NA,1686,"Unlikely","Likely",16,22,22,5,8,8,7,4,2,4,1,31,-28,FALSE
"220","20210119T221646","20210119T222347",421,2021-01-19 22:23:48,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,55,55,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,NA,51,"Mail-in ballot fraud
",NA,0,0,0,0,0,0,0,0,0,0,0,50,50,50,49,50,49,50,0,0,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",55,"Alabama",229,1,FALSE,NA,775,"Extremely unlikely","Extremely unlikely",51,100,50,50,50,50,50,51,50,51,50,100,0,FALSE
"221","20210119T222029","20210119T222436",247,2021-01-19 22:24:37,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,52,52,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,"50",NA,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials",NA,0,0,0,0,0,0,0,3,15,5,0,50,50,50,50,50,50,50,48,27,55,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",25,NA,230,1,FALSE,NA,1513,"Extremely unlikely","Extremely unlikely",50,73,45,50,50,50,50,50,50,50,50,52,0,FALSE
"222","20210119T222012","20210119T222500",288,2021-01-19 22:25:01,"Yes","Ind",NA,"Yes","Rep",NA,60,"Rep",NA,55,"Joe Biden",87,"Joe Biden",87,"Dem",82,60,60,"Joe Biden",90,100,"Unlikely","Unlikely",NA,NA,1,NA,50,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Mis-recording of votes by state vote-counters and state electoral officials
,Social media campaigns spreading false information,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,8,7,7,7,7,10,10,20,4,21,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","49","49","49","49","48","48","48","54","47","46","Yes","Male",36,"Hawaii",231,1,FALSE,NA,624,"Unlikely","Unlikely",50,54,47,46,50,49,49,49,49,48,48,48,0,FALSE
"223","20210119T221224","20210119T222625",840,2021-01-19 22:26:25,"Yes","Rep",NA,"Yes","Rep",NA,80,"Rep",NA,90,"Joe Biden",100,"Joe Biden",100,"Rep",100,65,35,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely likely",25,"100",NA,"Vote buying / voter impersonation / misuse of proxy votes,Mail-in ballot fraud
,Mis-recording of votes by state vote-counters and state electoral officials
",NA,0,67,76,91,24,0,0,75,83,0,14,70,78,91,100,76,95,78,78,0,86,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",33,"Virginia",232,1,FALSE,NA,954,"Extremely likely","Extremely unlikely",0,100,14,19,30,22,9,0,24,5,22,22,-30,FALSE
"224","20210119T222026","20210119T222631",365,2021-01-19 22:26:31,"Yes","Rep",NA,"Yes","Rep",NA,90,"Rep",NA,90,"Joe Biden",100,"Joe Biden",100,"Rep",53,55,51,"Joe Biden",100,100,"Likely","Extremely unlikely",NA,NA,5,NA,0,"Vote buying / voter impersonation / misuse of proxy votes,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials",NA,82,20,32,73,64,10,11,68,0,84,67,100,100,100,100,100,100,100,100,0,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",46,NA,233,1,FALSE,NA,799,"Likely","Extremely unlikely",0,100,0,0,0,0,0,0,0,0,0,0,-4,FALSE
"225","20210119T222423","20210119T222804",221,2021-01-19 22:28:05,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",98,54,61,"Joe Biden",100,100,"Extremely unlikely","Unlikely",NA,NA,0,NA,52,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Tampering with electronic voting systems",NA,1,4,5,3,13,1,0,84,91,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","86","87","59","64","66","64","98","100","47","50","Yes","Female",47,"New York",234,1,FALSE,NA,507,"Extremely unlikely","Unlikely",52,100,47,50,73,86,87,59,64,66,64,98,7,FALSE
"226","20210119T222340","20210119T222838",297,2021-01-19 22:28:38,"Yes","Ind",NA,"Yes","Dem",NA,67,"Dem",NA,72,"Joe Biden",98,"Joe Biden",99,"Dem",98,54,54,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,"50",NA,"Mail-in ballot fraud
,Mis-recording of votes by state vote-counters and state electoral officials
",NA,0,0,1,1,1,0,0,0,1,0,0,50,50,50,52,50,50,50,50,44,58,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",50,"Iowa",235,1,FALSE,NA,914,"Extremely unlikely","Extremely unlikely",50,56,42,47,50,50,50,48,50,50,50,50,0,FALSE
"227","20210119T222142","20210119T222855",432,2021-01-19 22:28:55,"Yes","Dem",NA,"Yes","Dem",NA,85,"Dem",NA,86,"Joe Biden",100,"Joe Biden",100,"Dem",100,80,78,"Joe Biden",100,100,"Extremely unlikely","Unlikely",NA,NA,1,"0",NA,"Mis-recording of votes by state vote-counters and state electoral officials
,Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,0,1,0,0,0,1,1,40,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","100","82","78","51","68","79","100","100","52","51","Yes","Female",27,"California",236,1,FALSE,NA,786,"Extremely unlikely","Unlikely",100,100,52,51,51,100,82,78,51,68,79,100,-2,FALSE
"228","20210119T222419","20210119T222920",301,2021-01-19 22:29:21,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,52,51,"Joe Biden",100,100,NA,NA,"Unlikely","Unlikely",2,NA,0,"Mail-in ballot fraud
,Mis-recording of votes by state vote-counters and state electoral officials
",NA,0,0,0,10,4,11,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",37,"Tennessee",237,1,FALSE,NA,1722,"Unlikely","Unlikely",0,0,0,0,0,0,0,0,0,0,0,0,-1,FALSE
"229","20210119T221924","20210119T222949",625,2021-01-19 22:29:50,"Yes","Ind",NA,"Yes","Dem",NA,86,"Dem",NA,92,"Joe Biden",100,"Joe Biden",100,"Dem",100,49,49,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,NA,100,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-reporting of final vote counts by state electoral officials,False news stories by ""right-wing"" media",NA,0,0,0,0,0,0,0,50,51,52,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","70","76","67","75","49","49","85","65","29","35","Yes","Female",61,"Florida",238,1,FALSE,NA,1099,"Extremely unlikely","Extremely unlikely",100,65,29,35,71,70,76,67,75,49,49,85,0,FALSE
"230","20210119T222547","20210119T222950",243,2021-01-19 22:29:51,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Don't know",100,"Joe Biden",100,"Rep",85,52,45,"Joe Biden",100,100,"Extremely likely","Unlikely",NA,NA,10,NA,0,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials",NA,70,72,78,59,70,96,98,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","50","0","15","Yes","Male",37,"Colorado",239,1,FALSE,NA,523,"Extremely likely","Unlikely",0,50,0,15,0,0,0,0,0,0,0,0,-7,FALSE
"231","20210119T222129","20210119T223047",557,2021-01-19 22:30:47,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,57,57,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,"50",NA,"Electorate manipulation prior to election day,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-reporting of final vote counts by state electoral officials,False news stories by ""right-wing"" media",NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","51","51","51","51","51","50","51","50","50","51","Yes","Female",25,"New York",240,1,FALSE,NA,1517,"Extremely unlikely","Extremely unlikely",50,50,50,51,50,51,51,51,51,51,50,51,0,FALSE
"232","20210119T222314","20210119T223121",486,2021-01-19 22:31:21,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,65,70,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,1,"45",NA,"Social media campaigns spreading false information,Other (please explain)
","Politicians inferring there was fraud in the election",0,0,0,1,0,1,1,71,71,10,8,51,51,50,51,51,50,50,21,21,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",47,"New York",241,1,FALSE,NA,159,"Extremely unlikely","Extremely unlikely",55,79,50,50,49,49,50,49,49,50,50,79,5,FALSE
"233","20210119T222843","20210119T223153",189,2021-01-19 22:31:53,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,60,66,"Joe Biden",100,100,NA,NA,"Likely","Unlikely",1,"7",NA,"Social media campaigns spreading false information,False news stories by ""right-wing"" media,Other (please explain)
","Voter Intimidation",0,0,0,0,0,0,0,32,60,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","51","51","50","51","50","50","51","83","42","61","Yes","Male",31,"New Jersey",242,1,FALSE,NA,151,"Unlikely","Likely",93,83,42,61,51,51,51,50,51,50,50,51,6,FALSE
"234","20210119T222520","20210119T223214",413,2021-01-19 22:32:14,"Yes","Dem",NA,"Yes","Dem",NA,95,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,55,55,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,1,"50",NA,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Mis-recording of votes by state vote-counters and state electoral officials
",NA,1,0,0,1,0,1,0,1,0,0,0,49,50,50,51,50,51,50,47,47,52,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",60,"Wisconsin",243,1,FALSE,NA,1091,"Extremely unlikely","Extremely unlikely",50,53,48,50,51,50,50,49,50,49,50,53,0,FALSE
"235","20210119T222715","20210119T223229",314,2021-01-19 22:32:30,"Yes","Ind",NA,"Yes","Dem",NA,80,"Dem",NA,80,"Joe Biden",100,"Joe Biden",100,"Dem",100,80,80,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",5,NA,50,"Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,False news stories by ""right-wing"" media",NA,0,5,2,0,2,0,0,58,92,0,0,52,52,52,52,53,53,52,52,53,53,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",38,"Michigan",244,1,FALSE,NA,297,"Extremely unlikely","Extremely unlikely",50,47,47,48,48,48,48,48,47,47,48,48,0,FALSE
"236","20210119T222815","20210119T223402",346,2021-01-19 22:34:02,"Yes","Rep",NA,"Yes","Rep",NA,92,"Rep",NA,91,"Joe Biden",100,"Joe Biden",100,"Rep",87,56,39,"Joe Biden",100,100,"Likely","Unlikely",NA,NA,10,"100",NA,"Electorate manipulation prior to election day,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Social media campaigns spreading false information",NA,30,38,31,32,31,37,0,60,0,100,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","40","51","29","51","0","51","Yes","Male",69,"Wisconsin",245,1,FALSE,NA,1298,"Likely","Unlikely",0,51,0,51,0,0,0,0,0,40,51,29,-17,FALSE
"237","20210119T222113","20210119T223510",836,2021-01-19 22:35:10,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",99,54,54,"Joe Biden",99,100,NA,NA,"Extremely unlikely","Extremely unlikely",1,NA,60,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Other (please explain)
","One person voting in two different states or districts",0,0,0,0,0,0,0,97,77,21,4,51,50,50,51,48,51,51,12,0,100,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",44,"Texas",246,1,FALSE,NA,1447,"Extremely unlikely","Extremely unlikely",60,100,0,38,49,50,50,49,52,49,49,88,0,FALSE
