"","participant_num","T_start","T_end","Duration__in_seconds_","Affiliation","PrefCand","PrefStrength","PrefStrengthRep","WinProb","WinProbRep","FraudProb","FraudProbMap","DeltaFraudProb","Map","MapMatchPrefer","age","state"
"627",1245,"20201104T201844","20201104T202242",238,"Rep","Rep",91,91,24,24,95,85,-10,"Dem",FALSE,41,"Utah"
"628",385,"20201104T202001","20201104T202249",167,"Ind","Dem",100,-100,85,15,30,40,10,"Dem",TRUE,58,"Washington"
"629",1378,"20201104T202103","20201104T202339",156,"Dem","Dem",99,-99,70,30,7,2,-5,"Dem",TRUE,68,"California"
"630",342,"20201104T202143","20201104T202354",130,"Ind","Other",70,NA,5,NA,0,0,0,"Dem",NA,31,"Texas"
"631",1159,"20201104T202016","20201104T202420",243,"Dem","Dem",75,-75,75,25,74,32,-42,"Rep",FALSE,27,"Texas"
"632",1722,"20201104T202302","20201104T202435",93,"Rep","Rep",100,100,50,50,40,15,-25,"Dem",FALSE,37,"Tennessee"
"633",637,"20201104T202313","20201104T202437",83,"Dem","Dem",100,-100,80,20,10,70,60,"Rep",FALSE,36,"Wisconsin"
"634",740,"20201104T202437","20201104T202621",104,"Dem","Dem",82,-82,93,7,1,0,-1,"Dem",TRUE,41,"Colorado"
"635",1606,"20201104T202227","20201104T202644",257,"Rep","Rep",70,70,9,9,53,0,-53,"Rep",TRUE,59,"Washington"
"636",1644,"20201104T202551","20201104T202804",133,"Rep","Rep",95,95,22,22,97,99,2,"Dem",FALSE,32,"Tennessee"
"637",1537,"20201104T202623","20201104T202901",157,"Ind","Other",28,NA,50,NA,71,50,-21,"Rep",NA,33,"Georgia"
"638",890,"20201104T202742","20201104T202918",96,"Dem","Dem",100,-100,90,10,0,10,10,"Dem",TRUE,30,"Minnesota"
"639",773,"20201104T202755","20201104T202928",92,"Ind","Other",63,NA,0,NA,2,4,2,"Rep",NA,26,"Hawaii"
"640",1585,"20201104T202728","20201104T202942",134,"Dem","Dem",100,-100,54,46,81,81,0,"Dem",TRUE,49,"Pennsylvania"
"641",277,"20201104T202649","20201104T202952",183,"Rep","Rep",100,100,49,49,100,0,-100,"Rep",TRUE,58,"Florida"
"642",1126,"20201104T202839","20201104T203018",98,"Ind","Dem",75,-75,75,25,1,0,-1,"Dem",TRUE,36,"Florida"
"643",1406,"20201104T202830","20201104T203050",139,"Dem","Dem",100,-100,83,17,0,0,0,"Dem",TRUE,60,"Texas"
"644",1346,"20201104T202719","20201104T203056",216,"Rep","Rep",56,56,37,37,56,65,9,"Rep",TRUE,52,"Arizona"
"645",507,"20201104T202926","20201104T203059",92,"Dem","Dem",100,-100,82,18,13,14,1,"Rep",FALSE,47,"New York"
"646",308,"20201104T202941","20201104T203132",110,"Rep","Rep",100,100,99,99,100,100,0,"Dem",FALSE,59,"Louisiana"
"647",1010,"20201104T203114","20201104T203248",93,"Dem","Rep",100,100,80,80,75,45,-30,"Rep",TRUE,37,"Idaho"
"648",540,"20201104T202912","20201104T203317",245,"Dem","Dem",75,-75,80,20,0,83,83,"Dem",TRUE,32,"New Jersey"
"649",533,"20201104T203143","20201104T203339",116,"Other","Dem",79,-79,60,40,7,10,3,"Rep",FALSE,31,"Texas"
"650",1199,"20201104T202609","20201104T203356",467,"Rep","Rep",77,77,58,58,65,91,26,"Dem",FALSE,24,"Connecticut"
"651",1739,"20201104T203113","20201104T203456",223,"Dem","Dem",96,-96,91,9,1,0,-1,"Dem",TRUE,66,"Michigan"
"652",1102,"20201104T203256","20201104T203509",132,"Ind","Other",100,NA,0,NA,17,10,-7,"Rep",NA,29,"South Carolina"
"653",1513,"20201104T203338","20201104T203513",94,"Dem","Dem",95,-95,80,20,15,0,-15,"Dem",TRUE,25,"New York"
"654",1390,"20201104T203358","20201104T203517",78,"Dem","Dem",100,-100,80,20,1,50,49,"Rep",FALSE,30,"Missouri"
"655",730,"20201104T203338","20201104T203524",105,"Rep","Rep",60,60,53,53,40,30,-10,"Rep",TRUE,41,"New Jersey"
"656",1295,"20201104T203424","20201104T203550",85,"Ind","Other",50,NA,48,NA,70,81,11,"Dem",NA,44,"New Jersey"
"657",512,"20201104T203254","20201104T203730",275,"Ind","Dem",100,-100,80,20,40,0,-40,"Dem",TRUE,36,"Nevada"
"658",337,"20201104T184748","20201104T203808",6619,"Dem","Dem",65,-65,66,34,35,25,-10,"Dem",TRUE,55,"North Carolina"
"659",623,"20201104T203440","20201104T203822",221,"Rep","Rep",75,75,60,60,25,10,-15,"Rep",TRUE,48,"North Carolina"
"660",757,"20201104T203726","20201104T203851",84,"Dem","Dem",100,-100,61,39,51,82,31,"Rep",FALSE,35,"New York"
"661",664,"20201104T203742","20201104T203918",95,"Rep","Rep",89,89,73,73,96,15,-81,"Rep",TRUE,56,"Pennsylvania"
"662",321,"20201104T203703","20201104T203918",135,"Dem","Dem",100,-100,85,15,5,1,-4,"Dem",TRUE,65,NA
"663",1398,"20201104T203746","20201104T203926",99,"Dem","Dem",100,-100,100,0,5,10,5,"Dem",TRUE,59,"Georgia"
"664",1305,"20201104T203816","20201104T203935",78,"Dem","Dem",35,-35,69,31,76,77,1,"Rep",FALSE,33,"Florida"
"665",972,"20201104T203841","20201104T204002",81,"Dem","Dem",100,-100,90,10,30,10,-20,"Dem",TRUE,22,"California"
"666",1468,"20201104T203758","20201104T204053",175,"Ind","Dem",55,-55,75,25,50,55,5,"Rep",FALSE,21,"Ohio"
"667",486,"20201104T203906","20201104T204125",138,"Rep","Dem",57,-57,68,32,0,7,7,"Dem",TRUE,39,"Idaho"
"668",1704,"20201104T203935","20201104T204155",139,"Other","Other",90,NA,0,NA,50,50,0,"Rep",NA,66,"California"
"669",492,"20201104T204158","20201104T204259",61,"Ind","Dem",100,-100,100,0,0,0,0,"Dem",TRUE,54,"Florida"
"670",192,"20201104T204208","20201104T204323",75,"Ind","Other",73,NA,0,NA,3,11,8,"Dem",NA,37,"Arizona"
"671",892,"20201104T204135","20201104T204337",121,"Dem","Dem",100,-100,85,15,0,0,0,"Dem",TRUE,70,"Pennsylvania"
"672",767,"20201104T204207","20201104T204449",161,"Rep","Rep",100,100,0,0,100,100,0,"Rep",TRUE,59,"Pennsylvania"
"673",815,"20201104T204304","20201104T204523",139,"Ind","Other",100,NA,0,NA,62,35,-27,"Dem",NA,61,"Oklahoma"
"674",1207,"20201104T204404","20201104T204530",85,"Dem","Other",100,NA,40,NA,0,0,0,"Rep",NA,NA,"Louisiana"
"675",916,"20201104T204028","20201104T204549",321,"Ind","Dem",100,-100,92,8,0,0,0,"Rep",FALSE,31,"California"
"676",1150,"20201104T204431","20201104T204559",87,"Dem","Dem",73,-73,65,35,10,11,1,"Rep",FALSE,23,"California"
"677",956,"20201104T204229","20201104T204613",224,"Dem","Dem",100,-100,90,10,0,0,0,"Dem",TRUE,52,"Massachusetts"
"678",1353,"20201104T204414","20201104T204632",137,"Ind","Rep",76,76,51,51,45,76,31,"Rep",TRUE,25,"Oregon"
"679",987,"20201104T204453","20201104T204653",119,"Dem","Dem",100,-100,89,11,8,4,-4,"Rep",FALSE,32,"New Mexico"
"680",1092,"20201104T204512","20201104T204714",121,"Ind","Other",100,NA,0,NA,30,10,-20,"Dem",NA,28,"Connecticut"
"681",1499,"20201104T204545","20201104T204743",117,"Dem","Dem",100,-100,75,25,9,10,1,"Rep",FALSE,43,"Texas"
"682",754,"20201104T204631","20201104T204754",82,"Ind","Dem",35,-35,64,36,34,6,-28,"Rep",FALSE,29,"Ohio"
"683",994,"20201104T204634","20201104T204757",82,"Dem","Dem",100,-100,55,45,50,50,0,"Rep",FALSE,29,"Illinois"
"684",574,"20201104T204704","20201104T204806",61,"Ind","Dem",100,-100,62,38,2,4,2,"Dem",TRUE,24,"Florida"
"685",1458,"20201104T204605","20201104T204812",127,"Rep","Rep",100,100,41,41,61,63,2,"Dem",FALSE,47,"Illinois"
"686",1368,"20201104T204504","20201104T204816",191,"Dem","Dem",100,-100,55,45,5,0,-5,"Dem",TRUE,NA,NA
"687",399,"20201104T204340","20201104T204830",289,"Ind","Dem",70,-70,93,7,0,0,0,"Dem",TRUE,42,"Georgia"
"688",1492,"20201104T204711","20201104T204915",124,"Rep","Rep",100,100,30,30,100,100,0,"Dem",FALSE,33,"Texas"
"689",1250,"20201104T204807","20201104T204928",81,"Dem","Dem",92,-92,91,9,84,87,3,"Rep",FALSE,32,"Illinois"
"690",1418,"20201104T205116","20201104T205226",70,"Ind","Rep",98,98,75,75,62,16,-46,"Dem",FALSE,38,"Maryland"
"691",477,"20201104T205137","20201104T205342",124,"Dem","Dem",100,-100,60,40,51,97,46,"Rep",FALSE,65,"Florida"
"692",921,"20201104T205347","20201104T205519",91,"Ind","Dem",72,-72,72,28,19,19,0,"Dem",TRUE,27,"Nevada"
"693",1292,"20201104T205422","20201104T205617",114,"Rep","Rep",64,64,53,53,31,19,-12,"Rep",TRUE,65,"Wisconsin"
"694",504,"20201104T205419","20201104T205618",118,"Dem","Dem",92,-92,100,0,43,11,-32,"Dem",TRUE,30,"Florida"
"695",258,"20201104T205440","20201104T205627",106,"Ind","Dem",50,-50,79,21,0,0,0,"Rep",FALSE,28,NA
"696",912,"20201104T205636","20201104T205727",50,"Dem","Dem",66,-66,92,8,45,62,17,"Rep",FALSE,26,"Florida"
"697",1413,"20201104T205748","20201104T205836",48,"Ind","Dem",80,-80,76,24,37,21,-16,"Dem",TRUE,19,"Ohio"
"698",24,"20201104T205801","20201104T205904",62,"Dem","Dem",90,-90,65,35,17,68,51,"Rep",FALSE,34,"Michigan"
"699",661,"20201104T205708","20201104T205908",119,"Dem","Dem",95,-95,85,15,0,0,0,"Dem",TRUE,39,"Nevada"
"700",1356,"20201104T205746","20201104T205948",122,"Rep","Rep",95,95,91,91,51,80,29,"Dem",FALSE,NA,"Missouri"
"701",878,"20201104T205940","20201104T210051",71,"Dem","Dem",56,-56,76,24,11,72,61,"Rep",FALSE,23,"Minnesota"
"702",971,"20201104T205953","20201104T210148",115,"Rep","Rep",92,92,73,73,56,62,6,"Dem",FALSE,57,"California"
"703",771,"20201104T210129","20201104T210254",84,"Dem","Dem",73,-73,88,12,9,4,-5,"Dem",TRUE,32,"California"
"704",257,"20201104T205607","20201104T210332",444,"Rep","Rep",95,95,74,74,87,31,-56,"Rep",TRUE,52,"Illinois"
"705",896,"20201104T210017","20201104T210404",227,"Ind","Other",86,NA,0,NA,92,79,-13,"Rep",NA,39,"Texas"
"706",1298,"20201104T210152","20201104T210405",132,"Rep","Rep",81,81,25,25,30,24,-6,"Rep",TRUE,69,"Wisconsin"
"707",297,"20201104T210234","20201104T210451",136,"Ind","Dem",90,-90,90,10,5,75,70,"Rep",FALSE,38,"Michigan"
"708",1344,"20201104T210215","20201104T210510",174,"Dem","Dem",100,-100,95,5,0,0,0,"Dem",TRUE,37,"Michigan"
"709",605,"20201104T210428","20201104T210517",48,"Dem","Dem",60,-60,100,0,0,0,0,"Dem",TRUE,35,"Minnesota"
"710",68,"20201104T210345","20201104T210529",104,"Rep","Rep",100,100,82,82,71,78,7,"Rep",TRUE,29,"South Carolina"
"711",1448,"20201104T210440","20201104T210550",70,"Dem","Dem",80,-80,90,10,25,14,-11,"Rep",FALSE,23,"California"
"712",225,"20201104T210418","20201104T210553",94,"Ind","Dem",0,0,100,0,0,10,10,"Dem",TRUE,27,"Maryland"
"713",1162,"20201104T210620","20201104T210715",55,"Rep","Rep",100,100,21,21,44,73,29,"Dem",FALSE,31,"Kentucky"
"714",1402,"20201104T210546","20201104T210731",104,"Rep","Rep",100,100,38,38,57,58,1,"Rep",TRUE,21,"Washington"
"715",1123,"20201104T210600","20201104T210735",95,"Rep","Rep",71,71,51,51,95,85,-10,"Dem",FALSE,32,"Indiana"
"716",275,"20201104T210359","20201104T210737",217,"Ind","Dem",100,-100,90,10,10,60,50,"Rep",FALSE,36,"Wisconsin"
"717",1059,"20201104T210507","20201104T210811",183,"Dem","Dem",100,-100,83,17,82,92,10,"Rep",FALSE,63,"California"
"718",1237,"20201104T210545","20201104T210823",157,"Rep","Rep",65,65,67,67,47,22,-25,"Dem",FALSE,23,"Florida"
"719",1024,"20201104T210715","20201104T210854",98,"Dem","Dem",100,-100,68,32,0,0,0,"Dem",TRUE,26,"South Dakota"
"720",569,"20201104T210836","20201104T211023",107,"Ind","Dem",59,-59,62,38,42,28,-14,"Rep",FALSE,55,"California"
"721",1775,"20201104T210919","20201104T211035",76,"Other","Other",50,NA,0,NA,0,1,1,"Dem",NA,26,"Florida"
"722",271,"20201104T210828","20201104T211326",297,"Dem","Dem",100,-100,100,0,100,0,-100,"Dem",TRUE,32,"Delaware"
"723",35,"20201104T210601","20201104T211349",467,"Ind","Rep",100,100,50,50,90,90,0,"Dem",FALSE,29,"Virginia"
"724",1029,"20201104T211236","20201104T211403",87,"Dem","Dem",100,-100,50,50,60,58,-2,"Rep",FALSE,55,"South Dakota"
"725",915,"20201104T211255","20201104T211424",88,"Ind","Rep",69,69,29,29,60,57,-3,"Rep",TRUE,31,"North Carolina"
"726",781,"20201104T211350","20201104T211532",101,"Dem","Dem",100,-100,100,0,10,5,-5,"Dem",TRUE,27,"Arizona"
"727",340,"20201104T211307","20201104T211542",155,"Dem","Dem",100,-100,90,10,54,0,-54,"Dem",TRUE,47,"Oregon"
"728",748,"20201104T211430","20201104T211558",88,"Ind","Rep",5,5,30,30,25,20,-5,"Rep",TRUE,20,"Alabama"
"729",1331,"20201104T211534","20201104T211735",120,"Rep","Rep",79,79,43,43,45,45,0,"Dem",FALSE,34,"Texas"
"730",559,"20201104T211627","20201104T211825",117,"Dem","Dem",70,-70,60,40,14,20,6,"Rep",FALSE,64,"Alabama"
"731",227,"20201104T211554","20201104T211826",152,"Rep","Rep",95,95,41,41,60,20,-40,"Rep",TRUE,30,"Minnesota"
"732",1711,"20201104T211826","20201104T211936",69,"Dem","Dem",100,-100,82,18,4,32,28,"Rep",FALSE,30,"Arizona"
"733",454,"20201104T211842","20201104T211946",64,"Ind","Other",97,NA,0,NA,0,2,2,"Rep",NA,23,"Wisconsin"
"734",237,"20201104T211810","20201104T212001",110,"Ind","Dem",100,-100,91,9,0,0,0,"Dem",TRUE,40,"Colorado"
"735",907,"20201104T211629","20201104T212035",246,"Dem","Dem",99,-99,71,29,31,9,-22,"Dem",TRUE,41,"Connecticut"
"736",1352,"20201104T212032","20201104T212204",91,"Dem","Dem",100,-100,90,10,62,59,-3,"Rep",FALSE,48,"California"
"737",1535,"20201104T211630","20201104T212217",346,"Ind","Other",5,NA,0,NA,1,1,0,"Dem",NA,36,"Michigan"
"738",1374,"20201104T211721","20201104T212230",308,"Ind","Rep",80,80,30,30,20,10,-10,"Dem",FALSE,19,"Illinois"
"739",84,"20201104T212102","20201104T212320",138,"Ind","Other",80,NA,0,NA,75,40,-35,"Rep",NA,45,"Tennessee"
"740",253,"20201104T212411","20201104T212556",105,"Ind","Dem",90,-90,80,20,15,75,60,"Rep",FALSE,26,"California"
"741",1762,"20201104T212437","20201104T212621",103,"Rep","Rep",100,100,50,50,100,70,-30,"Dem",FALSE,69,"Florida"
"742",833,"20201104T212514","20201104T212631",77,"Ind","Rep",100,100,25,25,60,7,-53,"Rep",TRUE,45,"Alabama"
"743",581,"20201104T211445","20201104T212650",724,"Dem","Dem",53,-53,70,30,23,22,-1,"Rep",FALSE,22,"Illinois"
"744",189,"20201104T212550","20201104T212654",64,"Dem","Dem",91,-91,80,20,10,0,-10,"Dem",TRUE,23,"Texas"
"745",1381,"20201104T212548","20201104T212720",92,"Ind","Dem",82,-82,50,50,70,60,-10,"Rep",FALSE,22,"Arizona"
"746",273,"20201104T212604","20201104T212749",104,"Ind","Other",59,NA,0,NA,28,9,-19,"Dem",NA,35,"Washington"
"747",1151,"20201104T212702","20201104T212921",138,"Other","Other",100,NA,0,NA,35,15,-20,"Rep",NA,69,"Oklahoma"
"748",1455,"20201104T212257","20201104T212942",404,"Dem","Dem",100,-100,60,40,10,0,-10,"Dem",TRUE,46,"New Jersey"
"749",655,"20201104T212620","20201104T213003",223,"Dem","Dem",100,-100,65,35,30,15,-15,"Rep",FALSE,39,"New York"
"750",997,"20201104T212848","20201104T213010",81,"Dem","Dem",100,-100,61,39,0,80,80,"Rep",FALSE,40,"Arizona"
"751",1767,"20201104T212856","20201104T213123",146,"Rep","Rep",85,85,25,25,30,10,-20,"Dem",FALSE,33,"Georgia"
"752",1477,"20201104T212925","20201104T213157",151,"Ind","Dem",80,-80,90,10,0,80,80,"Rep",FALSE,58,"California"
"753",662,"20201104T213054","20201104T213220",85,"Rep","Rep",93,93,47,47,20,21,1,"Dem",FALSE,56,"Florida"
"754",315,"20201104T213108","20201104T213231",83,"Dem","Dem",100,-100,100,0,50,50,0,"Rep",FALSE,36,"California"
"755",50,"20201104T213118","20201104T213344",146,"Rep","Rep",100,100,80,80,50,50,0,"Dem",FALSE,48,"Maryland"
"756",1754,"20201104T213245","20201104T213407",81,"Ind","Rep",70,70,40,40,50,20,-30,"Dem",FALSE,37,"Massachusetts"
"757",1299,"20201104T213241","20201104T213410",89,"Dem","Dem",100,-100,80,20,0,0,0,"Rep",FALSE,35,"New York"
"758",1691,"20201104T212922","20201104T213458",335,"Dem","Dem",100,-100,85,15,0,0,0,"Rep",FALSE,38,"Florida"
"759",1091,"20201104T213232","20201104T213501",148,"Other","Dem",90,-90,50,50,0,0,0,"Dem",TRUE,60,"Wisconsin"
"760",482,"20201104T213325","20201104T213514",108,"Dem","Dem",100,-100,71,29,0,11,11,"Rep",FALSE,23,"Ohio"
"761",550,"20201104T213105","20201104T213526",261,"Ind","Other",51,NA,11,NA,47,9,-38,"Rep",NA,38,"New York"
"762",499,"20201104T213349","20201104T213606",136,"Rep","Rep",100,100,51,51,99,91,-8,"Dem",FALSE,68,"North Carolina"
"763",144,"20201104T213458","20201104T213609",71,"Dem","Dem",100,-100,95,5,2,2,0,"Dem",TRUE,25,"Washington"
"764",872,"20201104T213543","20201104T213635",52,"Ind","Dem",29,-29,72,28,38,75,37,"Rep",FALSE,20,"Connecticut"
"765",1607,"20201104T213625","20201104T213809",103,"Dem","Dem",91,-91,75,25,9,13,4,"Rep",FALSE,53,"Nevada"
"766",753,"20201104T213557","20201104T213849",172,"Rep","Other",30,NA,40,NA,55,52,-3,"Rep",NA,33,"Arizona"
"767",1096,"20201104T213725","20201104T214051",205,"Ind","Dem",89,-89,69,31,63,35,-28,"Rep",FALSE,NA,NA
"768",306,"20201104T213857","20201104T214121",143,"Dem","Dem",61,-61,65,35,10,0,-10,"Dem",TRUE,30,"California"
"769",424,"20201104T214020","20201104T214259",159,"Rep","Rep",70,70,46,46,100,29,-71,"Rep",TRUE,46,"Ohio"
"770",501,"20201104T213734","20201104T214318",343,"Dem","Dem",30,-30,64,36,9,0,-9,"Dem",TRUE,37,"Colorado"
"771",1713,"20201104T214100","20201104T214336",156,"Dem","Dem",100,-100,99,1,6,33,27,"Dem",TRUE,48,"Louisiana"
"772",1593,"20201104T213931","20201104T214432",300,"Rep","Rep",100,100,100,100,100,100,0,"Dem",FALSE,30,"California"
"773",1725,"20201104T214455","20201104T214558",62,"Dem","Dem",99,-99,78,22,31,33,2,"Rep",FALSE,29,"Colorado"
"774",775,"20201104T214524","20201104T214751",147,"Dem","Dem",100,-100,90,10,9,10,1,"Dem",TRUE,55,"Alabama"
"775",86,"20201104T214625","20201104T214900",155,"Dem","Dem",100,-100,90,10,0,0,0,"Dem",TRUE,46,"Alabama"
"776",1463,"20201104T214531","20201104T214904",213,"Rep","Rep",59,59,9,9,51,48,-3,"Rep",TRUE,51,"Nevada"
"777",1447,"20201104T214450","20201104T214928",278,"Dem","Dem",100,-100,55,45,15,33,18,"Rep",FALSE,44,"Texas"
"778",260,"20201104T214752","20201104T214957",125,"Ind","Other",85,NA,0,NA,15,25,10,"Rep",NA,33,"Oregon"
"779",41,"20201104T214524","20201104T215058",334,"Rep","Rep",100,100,91,91,100,100,0,"Dem",FALSE,65,"Virginia"
"780",1500,"20201104T214927","20201104T215112",104,"Ind","Rep",64,64,39,39,70,59,-11,"Rep",TRUE,59,"Louisiana"
"781",1337,"20201104T214742","20201104T215146",243,"Ind","Dem",90,-90,50,50,2,1,-1,"Dem",TRUE,29,"Oregon"
"782",415,"20201104T215058","20201104T215305",127,"Other","Dem",76,-76,64,36,80,39,-41,"Dem",TRUE,36,"Arizona"
"783",244,"20201104T215209","20201104T215512",183,"Dem","Dem",100,-100,70,30,6,52,46,"Rep",FALSE,28,"Texas"
"784",693,"20201104T215545","20201104T215750",124,"Ind","Dem",100,-100,90,10,5,5,0,"Rep",FALSE,41,"New York"
"785",455,"20201104T215607","20201104T215821",134,"Dem","Rep",19,19,21,21,0,0,0,"Dem",FALSE,38,"Ohio"
"786",893,"20201104T215714","20201104T215848",93,"Dem","Dem",37,-37,85,15,60,75,15,"Rep",FALSE,35,"Ohio"
"787",646,"20201104T215607","20201104T215959",231,"Dem","Dem",100,-100,95,5,50,0,-50,"Dem",TRUE,64,"Missouri"
"788",461,"20201104T220129","20201104T220306",97,"Dem","Dem",100,-100,70,30,30,10,-20,"Dem",TRUE,45,"Hawaii"
"789",178,"20201104T215834","20201104T220317",282,"Dem","Dem",82,-82,79,21,26,72,46,"Rep",FALSE,30,"New Jersey"
"790",563,"20201104T220313","20201104T220408",55,"Dem","Dem",88,-88,69,31,9,0,-9,"Dem",TRUE,26,"California"
"791",1315,"20201104T220005","20201104T220531",325,"Dem","Dem",100,-100,100,0,40,0,-40,"Dem",TRUE,61,"Missouri"
"792",1655,"20201104T220305","20201104T220544",158,"Rep","Rep",100,100,100,100,100,100,0,"Rep",TRUE,30,"California"
"793",1720,"20201104T220516","20201104T220643",86,"Rep","Rep",100,100,96,96,19,29,10,"Rep",TRUE,47,"Pennsylvania"
"794",413,"20201104T220535","20201104T220724",108,"Dem","Dem",77,-77,86,14,20,5,-15,"Dem",TRUE,NA,"Colorado"
"795",1678,"20201104T220623","20201104T220733",70,"Ind","Dem",100,-100,90,10,0,0,0,"Dem",TRUE,36,"Hawaii"
"796",11,"20201104T220641","20201104T220856",135,"Rep","Rep",74,74,43,43,23,19,-4,"Rep",TRUE,35,"Texas"
"797",345,"20201104T220812","20201104T220929",77,"Rep","Rep",73,73,23,23,79,96,17,"Dem",FALSE,50,"Indiana"
"798",766,"20201104T220835","20201104T221027",112,"Rep","Rep",100,100,74,74,51,51,0,"Rep",TRUE,32,"Texas"
"799",677,"20201104T221006","20201104T221307",180,"Ind","Other",71,NA,0,NA,10,100,90,"Rep",NA,42,"California"
"800",1634,"20201104T221330","20201104T221504",94,"Dem","Dem",100,-100,60,40,50,0,-50,"Dem",TRUE,21,"Washington"
"801",1112,"20201104T221114","20201104T221509",235,"Dem","Dem",84,-84,67,33,20,13,-7,"Dem",TRUE,30,"New Jersey"
"802",1106,"20201104T221158","20201104T221513",194,"Ind","Rep",50,50,48,48,20,56,36,"Rep",TRUE,47,"Washington"
"803",1100,"20201104T221359","20201104T221529",89,"Dem","Dem",100,-100,90,10,0,100,100,"Rep",FALSE,32,"Louisiana"
"804",1287,"20201104T221323","20201104T221651",208,"Rep","Rep",100,100,15,15,85,0,-85,"Rep",TRUE,NA,NA
"805",449,"20201104T221614","20201104T221804",110,"Dem","Dem",100,-100,75,25,7,3,-4,"Dem",TRUE,59,"New York"
"806",239,"20201104T221611","20201104T221812",121,"Ind","Dem",100,-100,82,18,88,96,8,"Rep",FALSE,29,"North Carolina"
"807",1111,"20201104T221453","20201104T221817",204,"Ind","Dem",100,-100,91,9,1,0,-1,"Dem",TRUE,43,"California"
"808",1081,"20201104T221629","20201104T221826",117,"Rep","Rep",62,62,44,44,3,5,2,"Rep",TRUE,39,"California"
"809",1730,"20201104T221634","20201104T221826",112,"Dem","Dem",100,-100,88,12,0,0,0,"Dem",TRUE,27,"Minnesota"
"810",1141,"20201104T221739","20201104T221920",101,"Rep","Rep",75,75,30,30,10,10,0,"Dem",FALSE,37,"New Jersey"
"811",1144,"20201104T221531","20201104T222010",279,"Dem","Dem",100,-100,96,4,0,2,2,"Dem",TRUE,33,"Florida"
"812",1343,"20201104T222211","20201104T222334",83,"Rep","Rep",80,80,60,60,100,30,-70,"Rep",TRUE,35,"Texas"
"813",1541,"20201104T222144","20201104T222426",161,"Ind","Dem",100,-100,51,49,63,95,32,"Dem",TRUE,36,"Arizona"
"814",73,"20201104T222228","20201104T222427",118,"Dem","Dem",100,-100,64,36,10,94,84,"Rep",FALSE,31,"Illinois"
"815",1692,"20201104T222313","20201104T222553",160,"Rep","Rep",100,100,51,51,10,0,-10,"Rep",TRUE,60,"Texas"
"816",1132,"20201104T222106","20201104T222746",400,"Ind","Other",10,NA,0,NA,66,84,18,"Dem",NA,28,"North Carolina"
"817",523,"20201104T222511","20201104T222748",156,"Rep","Rep",80,80,70,70,70,80,10,"Dem",FALSE,36,"Colorado"
"818",363,"20201104T222457","20201104T222805",188,"Rep","Rep",95,95,86,86,100,100,0,"Dem",FALSE,61,"California"
"819",137,"20201104T222732","20201104T222841",69,"Ind","Rep",81,81,51,51,80,81,1,"Rep",TRUE,31,"New York"
"820",1379,"20201104T222631","20201104T223123",291,"Dem","Dem",92,-92,78,22,2,10,8,"Rep",FALSE,29,"Maryland"
"821",1386,"20201104T223216","20201104T223336",80,"Dem","Dem",100,-100,75,25,20,60,40,"Rep",FALSE,20,"North Carolina"
"822",825,"20201104T223113","20201104T223336",143,"Dem","Dem",89,-89,95,5,2,0,-2,"Dem",TRUE,36,"Michigan"
"823",1362,"20201104T212518","20201104T223342",4104,"Rep","Rep",100,100,45,45,95,87,-8,"Dem",FALSE,57,"Arizona"
"824",649,"20201104T222947","20201104T223502",315,"Ind","Dem",100,-100,55,45,2,7,5,"Rep",FALSE,32,"California"
